image,split,source_video,source_frame,detection_index,obb_class,obb_conf,obb_cx,obb_cy,obb_w,obb_h,obb_rotation,crop_width,crop_height
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00069.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1680,2,0,0.906522,544.129,800.056,372.574,98.231,0.786864,462,122
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00070.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1680,3,0,0.897890,351.265,842.755,108.119,354.438,1.400421,134,440
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00071.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1680,4,0,0.890454,540.807,408.132,113.062,377.634,0.663643,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00072.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1800,0,0,0.916392,156.675,691.522,103.290,364.916,0.165129,128,452
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00073.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1800,1,0,0.911006,180.287,876.030,91.700,300.232,1.036402,114,372
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00074.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1800,2,0,0.904467,545.234,799.363,372.030,98.709,0.797401,461,122
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00075.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1800,3,0,0.901241,350.866,841.363,110.956,363.621,1.408411,138,451
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00076.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1800,4,0,0.892553,540.727,408.092,112.903,377.618,0.657417,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00077.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1920,0,0,0.910966,164.382,692.904,100.976,362.062,0.118421,125,449
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00078.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1920,1,0,0.906451,359.309,831.982,105.073,355.159,1.272846,130,440
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00079.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1920,2,0,0.893793,540.837,408.161,111.955,377.585,0.661510,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00080.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1920,3,0,0.889082,188.009,873.883,97.564,317.690,1.052087,121,394
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00081.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,1920,4,0,0.885491,551.426,803.393,356.883,96.038,0.924715,443,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00082.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2040,0,0,0.908586,164.684,692.573,101.408,361.535,0.121945,126,448
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00083.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2040,1,0,0.897740,182.517,875.601,92.266,315.463,1.040195,114,391
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00084.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2040,2,0,0.893465,540.681,408.084,112.066,377.546,0.657067,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00085.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2040,3,0,0.881569,352.393,798.801,106.717,359.061,0.940901,132,445
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00086.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2040,4,0,0.876343,528.511,792.911,357.843,95.820,0.921019,444,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00087.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2160,0,0,0.914019,180.915,877.100,88.646,305.173,0.998809,110,378
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00088.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2160,1,0,0.907645,166.360,691.228,101.287,359.418,0.119084,126,446
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00089.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2160,2,0,0.899056,541.258,408.539,112.111,377.529,0.659311,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00090.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2160,3,0,0.895661,332.411,801.842,104.954,341.754,0.595698,130,424
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00091.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2160,4,0,0.889273,515.954,815.491,355.928,95.183,0.715205,441,118
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00092.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2280,0,0,0.919858,180.331,878.028,92.349,315.931,0.975173,115,392
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00093.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2280,1,0,0.911199,167.505,690.428,101.586,356.997,0.120968,126,443
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00094.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2280,2,0,0.908324,330.475,787.764,100.256,331.349,0.516139,124,411
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00095.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2280,3,0,0.898915,513.891,786.487,331.805,95.648,0.688247,411,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00096.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2280,4,0,0.898029,541.242,408.551,112.570,377.534,0.663093,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00097.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2400,0,0,0.927083,180.771,865.148,87.582,311.634,0.928944,109,386
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00098.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2400,1,0,0.918853,167.764,684.766,100.984,367.161,0.120953,125,455
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00099.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2400,2,0,0.906096,313.942,812.764,96.102,336.937,0.695925,119,418
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00100.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2400,3,0,0.901072,541.129,408.478,111.707,377.498,0.655377,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00101.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2400,4,0,0.891426,529.574,811.015,372.715,101.170,0.774979,462,125
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00102.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2520,0,0,0.928324,180.885,865.811,89.327,313.709,0.921914,111,389
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00103.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2520,1,0,0.924111,317.872,812.754,95.877,337.467,0.715653,119,418
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00104.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2520,2,0,0.919531,167.892,684.811,100.904,367.711,0.122513,125,456
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00105.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2520,3,0,0.902359,525.722,804.607,372.159,100.699,0.804550,461,125
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00106.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2520,4,0,0.900226,541.340,408.629,112.586,377.554,0.652197,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00107.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2640,0,0,0.930621,181.542,866.419,89.726,315.863,0.915205,111,392
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00108.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2640,1,0,0.923559,318.686,813.656,96.348,338.682,0.722984,119,420
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00109.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2640,2,0,0.920161,168.350,686.107,102.085,371.120,0.124672,127,460
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00110.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2640,3,0,0.906152,504.142,761.681,375.007,104.225,0.701256,465,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00111.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2640,4,0,0.898525,541.155,408.503,112.193,377.531,0.655220,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00112.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2760,0,0,0.927934,183.024,864.143,92.156,318.881,0.933069,114,395
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00113.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2760,1,0,0.918340,168.334,686.492,102.237,372.296,0.119733,127,462
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00114.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2760,2,0,0.898937,541.213,408.544,112.536,377.531,0.653853,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00115.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2760,3,0,0.897781,494.777,751.753,370.016,102.935,0.662220,459,128
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00116.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2760,4,0,0.878449,295.798,838.216,106.441,336.396,0.752944,132,417
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00117.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2880,0,0,0.939707,179.163,860.791,97.116,316.002,0.854604,120,392
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00118.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2880,1,0,0.922215,172.392,675.194,102.828,374.062,0.196432,128,464
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00119.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2880,2,0,0.918048,520.997,773.505,372.257,99.620,0.699035,462,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00120.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2880,3,0,0.901739,541.162,408.475,112.232,377.602,0.658480,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00121.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,2880,4,0,0.717885,288.113,858.853,97.534,300.397,1.121796,121,372
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00122.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3000,0,0,0.945353,181.132,860.393,96.846,323.085,0.861659,120,401
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00123.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3000,1,0,0.921322,173.658,672.719,103.429,371.959,0.192769,128,461
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00124.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3000,2,0,0.914711,520.376,773.058,374.004,99.046,0.721058,464,123
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00125.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3000,3,0,0.897791,541.096,408.438,112.533,377.583,0.656932,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00126.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3000,4,0,0.858863,286.304,860.238,96.737,321.402,1.125004,120,399
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00127.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3120,0,0,0.942629,178.140,864.971,91.778,313.727,0.876100,114,389
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00128.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3120,1,0,0.922413,173.634,672.837,104.100,372.931,0.186324,129,462
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00129.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3120,2,0,0.916366,520.064,773.243,374.130,99.360,0.737187,464,123
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00130.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3120,3,0,0.905817,299.420,856.936,98.117,314.323,1.104032,122,390
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00131.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3120,4,0,0.900616,541.400,408.654,112.914,377.587,0.656285,140,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00132.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3240,0,0,0.935454,180.812,863.881,96.555,326.362,0.892859,120,405
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00133.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3240,1,0,0.918311,173.417,672.969,105.699,373.513,0.193347,131,463
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00134.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3240,2,0,0.912061,520.145,772.741,374.817,99.418,0.747528,465,123
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00135.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3240,3,0,0.900986,541.560,408.791,112.487,377.571,0.656344,139,468
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-1_crop_00136.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3240,4,0,0.877479,298.644,859.156,99.923,326.183,1.119816,124,404
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00137.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3360,0,0,0.936323,177.353,862.870,89.940,304.853,0.910979,112,378
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-1_crop_00138.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-1.mp4,3360,1,0,0.922152,173.584,672.718,105.102,373.287,0.195485,130,463
